date,zone,day_of_week,day_type,is_weekend,is_holiday,weather_condition,rainfall_mm,event_type,estimated_visitors,season,bin_availability,previous_waste_kg,waste_volume_kg
2024-07-03,Hotel Front Area,2,Weekday,0,0,Cloudy,1.0,None,1795,Peak Tourist Season,15,570.8,474.7
2024-07-03,Event Area,2,Weekday,0,0,Cloudy,1.0,None,2662,Peak Tourist Season,20,1006.5,904.1
2024-07-03,Legian-side Beach Zone,2,Weekday,0,0,Cloudy,1.0,None,2203,Peak Tourist Season,9,502.4,502.5
2024-07-04,Beachwalk Area,3,Weekday,0,0,Cloudy,1.2,None,3003,Peak Tourist Season,11,947.2,868.8
2024-07-04,Main Beach Gate,3,Weekday,0,0,Cloudy,1.2,None,2379,Peak Tourist Season,21,634.1,555.1
2024-07-04,Food Vendor Area,3,Weekday,0,0,Cloudy,1.2,None,1077,Peak Tourist Season,25,769.7,660.7
2024-07-04,Parking Area,3,Weekday,0,0,Cloudy,1.2,None,2196,Peak Tourist Season,26,534.2,451.9
2024-07-04,Hotel Front Area,3,Weekday,0,0,Cloudy,1.2,None,1842,Peak Tourist Season,13,474.7,512.0
2024-07-04,Event Area,3,Weekday,0,0,Cloudy,1.2,None,1618,Peak Tourist Season,23,904.1,769.0
2024-07-04,Legian-side Beach Zone,3,Weekday,0,0,Cloudy,1.2,None,942,Peak Tourist Season,10,502.5,471.8
2024-07-05,Beachwalk Area,4,Weekday,0,0,Cloudy,1.1,None,1248,Peak Tourist Season,13,868.8,745.8
2024-07-05,Main Beach Gate,4,Weekday,0,0,Cloudy,1.1,Market Day,3476,Peak Tourist Season,15,555.1,986.1
2024-07-05,Food Vendor Area,4,Weekday,0,0,Cloudy,1.1,None,1430,Peak Tourist Season,21,660.7,625.8
2024-07-05,Parking Area,4,Weekday,0,0,Cloudy,1.1,None,1163,Peak Tourist Season,21,451.9,450.4
2024-07-05,Hotel Front Area,4,Weekday,0,0,Cloudy,1.1,None,2480,Peak Tourist Season,10,512.0,556.0
2024-07-05,Event Area,4,Weekday,0,0,Cloudy,1.1,None,2210,Peak Tourist Season,14,769.0,858.7
2024-07-05,Legian-side Beach Zone,4,Weekday,0,0,Cloudy,1.1,None,905,Peak Tourist Season,28,471.8,497.2
2024-07-06,Beachwalk Area,5,Weekend,1,0,Stormy,49.1,None,3464,Peak Tourist Season,17,745.8,1112.3
2024-07-06,Main Beach Gate,5,Weekend,1,0,Stormy,49.1,None,1437,Peak Tourist Season,18,986.1,994.7
2024-07-06,Food Vendor Area,5,Weekend,1,0,Stormy,49.1,None,2132,Peak Tourist Season,9,625.8,1040.2
2024-07-06,Parking Area,5,Weekend,1,0,Stormy,49.1,None,2771,Peak Tourist Season,11,450.4,650.7
2024-07-06,Hotel Front Area,5,Weekend,1,0,Stormy,49.1,None,2380,Peak Tourist Season,11,556.0,726.5
2024-07-06,Event Area,5,Weekend,1,0,Stormy,49.1,None,4274,Peak Tourist Season,23,858.7,1144.3
2024-07-06,Legian-side Beach Zone,5,Weekend,1,0,Stormy,49.1,None,3229,Peak Tourist Season,19,497.2,711.6
2024-07-07,Beachwalk Area,6,Public Holiday,1,1,Rainy,23.5,None,5326,Peak Tourist Season,13,1112.3,1777.1
2024-07-07,Main Beach Gate,6,Public Holiday,1,1,Rainy,23.5,None,1725,Peak Tourist Season,19,994.7,1302.8
2024-07-07,Food Vendor Area,6,Public Holiday,1,1,Rainy,23.5,Beach Festival,8187,Peak Tourist Season,26,1040.2,2537.5
2024-07-07,Parking Area,6,Public Holiday,1,1,Rainy,23.5,None,4038,Peak Tourist Season,13,650.7,1013.0
2024-07-07,Hotel Front Area,6,Public Holiday,1,1,Rainy,23.5,None,3120,Peak Tourist Season,25,726.5,890.5
2024-07-07,Event Area,6,Public Holiday,1,1,Rainy,23.5,Sports Event,9810,Peak Tourist Season,21,1144.3,2993.3
2024-07-07,Legian-side Beach Zone,6,Public Holiday,1,1,Rainy,23.5,None,1606,Peak Tourist Season,18,711.6,1020.7
2024-07-08,Beachwalk Area,0,Weekday,0,0,Sunny,0.0,None,1598,Peak Tourist Season,14,1777.1,1078.5
2024-07-08,Main Beach Gate,0,Weekday,0,0,Sunny,0.0,None,1329,Peak Tourist Season,22,1302.8,791.7
2024-07-08,Food Vendor Area,0,Weekday,0,0,Sunny,0.0,Music Concert,2563,Peak Tourist Season,29,2537.5,2148.3
2024-07-08,Parking Area,0,Weekday,0,0,Sunny,0.0,None,1383,Peak Tourist Season,19,1013.0,570.2
2024-07-08,Hotel Front Area,0,Weekday,0,0,Sunny,0.0,None,976,Peak Tourist Season,18,890.5,694.4
2024-07-08,Event Area,0,Weekday,0,0,Sunny,0.0,None,2777,Peak Tourist Season,22,2993.3,1366.5
2024-07-08,Legian-side Beach Zone,0,Weekday,0,0,Sunny,0.0,None,1865,Peak Tourist Season,26,1020.7,707.4
2024-07-09,Beachwalk Area,1,Weekday,0,0,Sunny,0.0,None,2903,Peak Tourist Season,29,1078.5,785.8
2024-07-09,Main Beach Gate,1,Weekday,0,0,Sunny,0.0,None,1345,Peak Tourist Season,28,791.7,581.5
2024-07-09,Food Vendor Area,1,Weekday,0,0,Sunny,0.0,None,911,Peak Tourist Season,12,2148.3,1036.1
2024-07-09,Parking Area,1,Weekday,0,0,Sunny,0.0,Music Concert,4896,Peak Tourist Season,19,570.2,1215.6
2024-07-09,Hotel Front Area,1,Weekday,0,0,Sunny,0.0,None,1393,Peak Tourist Season,20,694.4,639.9
2024-07-09,Event Area,1,Weekday,0,0,Sunny,0.0,None,2013,Peak Tourist Season,12,1366.5,975.1
2024-07-09,Legian-side Beach Zone,1,Weekday,0,0,Sunny,0.0,None,2027,Peak Tourist Season,23,707.4,499.5
2024-07-10,Beachwalk Area,2,Weekday,0,0,Cloudy,1.6,None,3108,Peak Tourist Season,12,785.8,767.1
2024-07-10,Main Beach Gate,2,Weekday,0,0,Cloudy,1.6,None,1992,Peak Tourist Season,28,581.5,578.0
2024-07-10,Food Vendor Area,2,Weekday,0,0,Cloudy,1.6,None,1559,Peak Tourist Season,14,1036.1,902.5
2024-07-10,Parking Area,2,Weekday,0,0,Cloudy,1.6,None,1054,Peak Tourist Season,22,1215.6,608.6
2024-07-10,Hotel Front Area,2,Weekday,0,0,Cloudy,1.6,None,1376,Peak Tourist Season,11,639.9,548.3
2024-07-10,Event Area,2,Weekday,0,0,Cloudy,1.6,None,1708,Peak Tourist Season,28,975.1,819.6
2024-07-10,Legian-side Beach Zone,2,Weekday,0,0,Cloudy,1.6,None,1018,Peak Tourist Season,14,499.5,479.9
2024-07-11,Beachwalk Area,3,Weekday,0,0,Sunny,0.0,None,1383,Peak Tourist Season,11,767.1,870.0
2024-07-11,Main Beach Gate,3,Weekday,0,0,Sunny,0.0,None,1673,Peak Tourist Season,19,578.0,592.5
2024-07-11,Food Vendor Area,3,Weekday,0,0,Sunny,0.0,None,1807,Peak Tourist Season,8,902.5,704.5
2024-07-11,Parking Area,3,Weekday,0,0,Sunny,0.0,None,1749,Peak Tourist Season,27,608.6,491.4
2024-07-11,Hotel Front Area,3,Weekday,0,0,Sunny,0.0,None,996,Peak Tourist Season,9,548.3,632.0
2024-07-11,Event Area,3,Weekday,0,0,Sunny,0.0,None,1983,Peak Tourist Season,20,819.6,829.7
2024-07-11,Legian-side Beach Zone,3,Weekday,0,0,Sunny,0.0,None,1865,Peak Tourist Season,13,479.9,507.7
2024-07-12,Beachwalk Area,4,Weekday,0,0,Sunny,0.0,None,2832,Peak Tourist Season,12,870.0,973.6
2024-07-12,Main Beach Gate,4,Weekday,0,0,Sunny,0.0,None,1176,Peak Tourist Season,22,592.5,636.1
2024-07-12,Food Vendor Area,4,Weekday,0,0,Sunny,0.0,Music Concert,1748,Peak Tourist Season,19,704.5,1684.4
2024-07-12,Parking Area,4,Weekday,0,0,Sunny,0.0,None,1647,Peak Tourist Season,15,491.4,447.9
2024-07-12,Hotel Front Area,4,Weekday,0,0,Sunny,0.0,None,2433,Peak Tourist Season,11,632.0,649.8
2024-07-12,Event Area,4,Weekday,0,0,Sunny,0.0,None,2984,Peak Tourist Season,25,829.7,876.3
2024-07-12,Legian-side Beach Zone,4,Weekday,0,0,Sunny,0.0,None,2456,Peak Tourist Season,9,507.7,613.5
2024-07-13,Beachwalk Area,5,Weekend,1,0,Sunny,0.0,None,2234,Peak Tourist Season,25,973.6,1035.1
2024-07-13,Main Beach Gate,5,Weekend,1,0,Sunny,0.0,None,1803,Peak Tourist Season,27,636.1,694.3
2024-07-13,Food Vendor Area,5,Weekend,1,0,Sunny,0.0,None,2587,Peak Tourist Season,24,1684.4,1107.7
2024-07-13,Parking Area,5,Weekend,1,0,Sunny,0.0,Music Concert,5630,Peak Tourist Season,24,447.9,1238.5
2024-07-13,Hotel Front Area,5,Weekend,1,0,Sunny,0.0,None,2541,Peak Tourist Season,24,649.8,648.6
2024-07-13,Event Area,5,Weekend,1,0,Sunny,0.0,None,1844,Peak Tourist Season,9,876.3,1149.2
2024-07-13,Legian-side Beach Zone,5,Weekend,1,0,Sunny,0.0,Music Concert,7452,Peak Tourist Season,24,613.5,1625.7
2024-07-14,Beachwalk Area,6,Weekend,1,0,Cloudy,1.6,None,4140,Peak Tourist Season,23,1035.1,1025.7
2024-07-14,Main Beach Gate,6,Weekend,1,0,Cloudy,1.6,None,2915,Peak Tourist Season,10,694.3,892.9
2024-07-14,Food Vendor Area,6,Weekend,1,0,Cloudy,1.6,Beach Festival,3996,Peak Tourist Season,24,1107.7,1642.2
2024-07-14,Parking Area,6,Weekend,1,0,Cloudy,1.6,Sports Event,4135,Peak Tourist Season,29,1238.5,1229.0
2024-07-14,Hotel Front Area,6,Weekend,1,0,Cloudy,1.6,Sports Event,3471,Peak Tourist Season,22,648.6,1151.1
2024-07-14,Event Area,6,Weekend,1,0,Cloudy,1.6,None,2186,Peak Tourist Season,20,1149.2,943.3
2024-07-14,Legian-side Beach Zone,6,Weekend,1,0,Cloudy,1.6,Sports Event,6789,Peak Tourist Season,20,1625.7,1351.9
2024-07-15,Beachwalk Area,0,Weekday,0,0,Sunny,0.0,Music Concert,4367,Peak Tourist Season,17,1025.7,1722.7
2024-07-15,Main Beach Gate,0,Weekday,0,0,Sunny,0.0,None,1030,Peak Tourist Season,12,892.9,710.3
2024-07-15,Food Vendor Area,0,Weekday,0,0,Sunny,0.0,None,2267,Peak Tourist Season,26,1642.2,996.1
2024-07-15,Parking Area,0,Weekday,0,0,Sunny,0.0,None,1680,Peak Tourist Season,14,1229.0,754.8
2024-07-15,Hotel Front Area,0,Weekday,0,0,Sunny,0.0,None,848,Peak Tourist Season,16,1151.1,605.0
2024-07-15,Event Area,0,Weekday,0,0,Sunny,0.0,Sports Event,7733,Peak Tourist Season,18,943.3,1258.0
2024-07-15,Legian-side Beach Zone,0,Weekday,0,0,Sunny,0.0,None,2496,Peak Tourist Season,20,1351.9,847.9
2024-07-16,Beachwalk Area,1,Weekday,0,0,Rainy,13.7,None,3081,Peak Tourist Season,19,1722.7,1103.1
2024-07-16,Main Beach Gate,1,Weekday,0,0,Rainy,13.7,None,1696,Peak Tourist Season,14,710.3,712.2
2024-07-16,Food Vendor Area,1,Weekday,0,0,Rainy,13.7,None,926,Peak Tourist Season,23,996.1,940.8
2024-07-16,Parking Area,1,Weekday,0,0,Rainy,13.7,None,1715,Peak Tourist Season,13,754.8,588.3
2024-07-16,Hotel Front Area,1,Weekday,0,0,Rainy,13.7,None,1431,Peak Tourist Season,28,605.0,615.8
2024-07-16,Event Area,1,Weekday,0,0,Rainy,13.7,Market Day,2181,Peak Tourist Season,8,1258.0,1469.8
2024-07-16,Legian-side Beach Zone,1,Weekday,0,0,Rainy,13.7,None,2050,Peak Tourist Season,16,847.9,659.9
2024-07-17,Beachwalk Area,2,Public Holiday,0,1,Cloudy,0.7,Sports Event,7661,Peak Tourist Season,9,1103.1,1937.8
2024-07-17,Main Beach Gate,2,Public Holiday,0,1,Cloudy,0.7,None,3031,Peak Tourist Season,26,712.2,789.8
2024-07-17,Food Vendor Area,2,Public Holiday,0,1,Cloudy,0.7,None,1500,Peak Tourist Season,24,940.8,991.9
2024-07-17,Parking Area,2,Public Holiday,0,1,Cloudy,0.7,None,1954,Peak Tourist Season,14,588.3,693.8
2024-07-17,Hotel Front Area,2,Public Holiday,0,1,Cloudy,0.7,None,1671,Peak Tourist Season,27,615.8,772.2
2024-07-17,Event Area,2,Public Holiday,0,1,Cloudy,0.7,Cultural Ceremony,6311,Peak Tourist Season,26,1469.8,2017.4
2024-07-17,Legian-side Beach Zone,2,Public Holiday,0,1,Cloudy,0.7,None,3294,Peak Tourist Season,29,659.9,749.7
2024-07-18,Beachwalk Area,3,Weekday,0,0,Sunny,0.0,None,1719,Peak Tourist Season,11,1937.8,1315.6
2024-07-18,Main Beach Gate,3,Weekday,0,0,Sunny,0.0,None,1003,Peak Tourist Season,11,789.8,710.8
2024-07-18,Food Vendor Area,3,Weekday,0,0,Sunny,0.0,None,1106,Peak Tourist Season,21,991.9,717.2
2024-07-18,Parking Area,3,Weekday,0,0,Sunny,0.0,None,1522,Peak Tourist Season,19,693.8,470.0
2024-07-18,Hotel Front Area,3,Weekday,0,0,Sunny,0.0,None,2434,Peak Tourist Season,24,772.2,702.6
2024-07-18,Event Area,3,Weekday,0,0,Sunny,0.0,Beach Festival,2295,Peak Tourist Season,10,2017.4,2065.3
2024-07-18,Legian-side Beach Zone,3,Weekday,0,0,Sunny,0.0,None,1899,Peak Tourist Season,27,749.7,543.5
2024-07-19,Beachwalk Area,4,Weekday,0,0,Sunny,0.0,None,2618,Peak Tourist Season,14,1315.6,993.3
2024-07-19,Main Beach Gate,4,Weekday,0,0,Sunny,0.0,None,1850,Peak Tourist Season,25,710.8,676.8
2024-07-19,Food Vendor Area,4,Weekday,0,0,Sunny,0.0,None,1905,Peak Tourist Season,19,717.2,692.1
2024-07-19,Parking Area,4,Weekday,0,0,Sunny,0.0,None,1985,Peak Tourist Season,14,470.0,489.4
2024-07-19,Hotel Front Area,4,Weekday,0,0,Sunny,0.0,None,1310,Peak Tourist Season,16,702.6,641.3
2024-07-19,Event Area,4,Weekday,0,0,Sunny,0.0,Music Concert,3862,Peak Tourist Season,21,2065.3,1997.6
2024-07-19,Legian-side Beach Zone,4,Weekday,0,0,Sunny,0.0,None,2291,Peak Tourist Season,19,543.5,483.4
2024-07-20,Beachwalk Area,5,Weekend,1,0,Sunny,0.0,None,2939,Peak Tourist Season,27,993.3,909.3
2024-07-20,Main Beach Gate,5,Weekend,1,0,Sunny,0.0,Beach Festival,2337,Peak Tourist Season,19,676.8,1719.6
2024-07-20,Food Vendor Area,5,Weekend,1,0,Sunny,0.0,None,2091,Peak Tourist Season,13,692.1,964.4
2024-07-20,Parking Area,5,Weekend,1,0,Sunny,0.0,None,1623,Peak Tourist Season,17,489.4,557.2
2024-07-20,Hotel Front Area,5,Weekend,1,0,Sunny,0.0,None,1060,Peak Tourist Season,11,641.3,678.6
2024-07-20,Event Area,5,Weekend,1,0,Sunny,0.0,Music Concert,7102,Peak Tourist Season,14,1997.6,2913.1
2024-07-20,Legian-side Beach Zone,5,Weekend,1,0,Sunny,0.0,Market Day,2571,Peak Tourist Season,9,483.4,1036.3
2024-07-21,Beachwalk Area,6,Weekend,1,0,Sunny,0.0,None,4074,Peak Tourist Season,10,909.3,1206.1
2024-07-21,Main Beach Gate,6,Weekend,1,0,Sunny,0.0,None,3101,Peak Tourist Season,10,1719.6,1006.5
2024-07-21,Food Vendor Area,6,Weekend,1,0,Sunny,0.0,None,1892,Peak Tourist Season,14,964.4,898.0
2024-07-21,Parking Area,6,Weekend,1,0,Sunny,0.0,None,2549,Peak Tourist Season,14,557.2,682.6
2024-07-21,Hotel Front Area,6,Weekend,1,0,Sunny,0.0,None,1461,Peak Tourist Season,17,678.6,574.5
2024-07-21,Event Area,6,Weekend,1,0,Sunny,0.0,None,1957,Peak Tourist Season,13,2913.1,1864.3
2024-07-21,Legian-side Beach Zone,6,Weekend,1,0,Sunny,0.0,None,1375,Peak Tourist Season,11,1036.3,739.0
2024-07-22,Beachwalk Area,0,Weekday,0,0,Sunny,0.0,None,3222,Peak Tourist Season,19,1206.1,900.2
2024-07-22,Main Beach Gate,0,Weekday,0,0,Sunny,0.0,None,1613,Peak Tourist Season,21,1006.5,622.7
2024-07-22,Food Vendor Area,0,Weekday,0,0,Sunny,0.0,None,2243,Peak Tourist Season,15,898.0,704.3
2024-07-22,Parking Area,0,Weekday,0,0,Sunny,0.0,None,1569,Peak Tourist Season,20,682.6,511.6
2024-07-22,Hotel Front Area,0,Weekday,0,0,Sunny,0.0,None,970,Peak Tourist Season,29,574.5,499.1
2024-07-22,Event Area,0,Weekday,0,0,Sunny,0.0,None,1436,Peak Tourist Season,19,1864.3,1161.0
2024-07-22,Legian-side Beach Zone,0,Weekday,0,0,Sunny,0.0,None,2374,Peak Tourist Season,20,739.0,549.6
2024-07-23,Beachwalk Area,1,Weekday,0,0,Cloudy,1.2,None,1612,Peak Tourist Season,15,900.2,768.7
2024-07-23,Main Beach Gate,1,Weekday,0,0,Cloudy,1.2,None,2370,Peak Tourist Season,10,622.7,630.0
2024-07-23,Food Vendor Area,1,Weekday,0,0,Cloudy,1.2,None,1638,Peak Tourist Season,28,704.3,706.2
2024-07-23,Parking Area,1,Weekday,0,0,Cloudy,1.2,None,961,Peak Tourist Season,10,511.6,423.4
2024-07-23,Hotel Front Area,1,Weekday,0,0,Cloudy,1.2,None,1638,Peak Tourist Season,20,499.1,495.3
2024-07-23,Event Area,1,Weekday,0,0,Cloudy,1.2,Sports Event,2695,Peak Tourist Season,23,1161.0,1383.9
2024-07-23,Legian-side Beach Zone,1,Weekday,0,0,Cloudy,1.2,None,2480,Peak Tourist Season,20,549.6,605.1
2024-07-24,Beachwalk Area,2,Weekday,0,0,Cloudy,0.2,None,2017,Peak Tourist Season,29,768.7,785.2
2024-07-24,Main Beach Gate,2,Weekday,0,0,Cloudy,0.2,None,1168,Peak Tourist Season,15,630.0,618.7
2024-07-24,Food Vendor Area,2,Weekday,0,0,Cloudy,0.2,None,2449,Peak Tourist Season,22,706.2,660.5
2024-07-24,Parking Area,2,Weekday,0,0,Cloudy,0.2,None,2197,Peak Tourist Season,28,423.4,515.7
2024-07-24,Hotel Front Area,2,Weekday,0,0,Cloudy,0.2,None,1631,Peak Tourist Season,17,495.3,487.0
2024-07-24,Event Area,2,Weekday,0,0,Cloudy,0.2,None,2972,Peak Tourist Season,25,1383.9,900.7
2024-07-24,Legian-side Beach Zone,2,Weekday,0,0,Cloudy,0.2,None,2181,Peak Tourist Season,10,605.1,589.0
2024-07-25,Beachwalk Area,3,Weekday,0,0,Sunny,0.0,None,3201,Peak Tourist Season,12,785.2,885.8
2024-07-25,Main Beach Gate,3,Weekday,0,0,Sunny,0.0,None,2124,Peak Tourist Season,27,618.7,650.1
2024-07-25,Food Vendor Area,3,Weekday,0,0,Sunny,0.0,Cultural Ceremony,2001,Peak Tourist Season,14,660.5,999.5
2024-07-25,Parking Area,3,Weekday,0,0,Sunny,0.0,None,1349,Peak Tourist Season,12,515.7,568.3
2024-07-25,Hotel Front Area,3,Weekday,0,0,Sunny,0.0,None,1023,Peak Tourist Season,23,487.0,446.7
2024-07-25,Event Area,3,Weekday,0,0,Sunny,0.0,None,1607,Peak Tourist Season,29,900.7,835.9
2024-07-25,Legian-side Beach Zone,3,Weekday,0,0,Sunny,0.0,None,1571,Peak Tourist Season,10,589.0,617.9
2024-07-26,Beachwalk Area,4,Weekday,0,0,Cloudy,1.3,None,2836,Peak Tourist Season,8,885.8,954.9
2024-07-26,Main Beach Gate,4,Weekday,0,0,Cloudy,1.3,None,1869,Peak Tourist Season,9,650.1,584.8
2024-07-26,Food Vendor Area,4,Weekday,0,0,Cloudy,1.3,None,1137,Peak Tourist Season,8,999.5,817.4
2024-07-26,Parking Area,4,Weekday,0,0,Cloudy,1.3,None,2235,Peak Tourist Season,14,568.3,586.7
2024-07-26,Hotel Front Area,4,Weekday,0,0,Cloudy,1.3,None,1395,Peak Tourist Season,10,446.7,493.5
2024-07-26,Event Area,4,Weekday,0,0,Cloudy,1.3,Sports Event,6395,Peak Tourist Season,12,835.9,1676.1
2024-07-26,Legian-side Beach Zone,4,Weekday,0,0,Cloudy,1.3,None,1029,Peak Tourist Season,17,617.9,491.8
2024-07-27,Beachwalk Area,5,Weekend,1,0,Sunny,0.0,None,4218,Peak Tourist Season,13,954.9,1218.5
2024-07-27,Main Beach Gate,5,Weekend,1,0,Sunny,0.0,None,2875,Peak Tourist Season,21,584.8,822.8
2024-07-27,Food Vendor Area,5,Weekend,1,0,Sunny,0.0,None,2819,Peak Tourist Season,13,817.4,897.1
2024-07-27,Parking Area,5,Weekend,1,0,Sunny,0.0,Market Day,2998,Peak Tourist Season,8,586.7,771.0
2024-07-27,Hotel Front Area,5,Weekend,1,0,Sunny,0.0,Market Day,5445,Peak Tourist Season,18,493.5,857.9
2024-07-27,Event Area,5,Weekend,1,0,Sunny,0.0,None,3481,Peak Tourist Season,13,1676.1,1436.6
2024-07-27,Legian-side Beach Zone,5,Weekend,1,0,Sunny,0.0,None,2047,Peak Tourist Season,8,491.8,667.1
2024-07-28,Beachwalk Area,6,Weekend,1,0,Sunny,0.0,Music Concert,7655,Peak Tourist Season,27,1218.5,2296.0
2024-07-28,Main Beach Gate,6,Weekend,1,0,Sunny,0.0,None,3017,Peak Tourist Season,23,822.8,847.0
2024-07-28,Food Vendor Area,6,Weekend,1,0,Sunny,0.0,None,2882,Peak Tourist Season,29,897.1,827.6
2024-07-28,Parking Area,6,Weekend,1,0,Sunny,0.0,None,2190,Peak Tourist Season,12,771.0,602.6
2024-07-28,Hotel Front Area,6,Weekend,1,0,Sunny,0.0,None,2490,Peak Tourist Season,23,857.9,760.7
2024-07-28,Event Area,6,Weekend,1,0,Sunny,0.0,Market Day,3801,Peak Tourist Season,20,1436.6,1329.8
2024-07-28,Legian-side Beach Zone,6,Weekend,1,0,Sunny,0.0,None,2323,Peak Tourist Season,15,667.1,719.2
2024-07-29,Beachwalk Area,0,Weekday,0,0,Cloudy,0.4,None,1514,Peak Tourist Season,21,2296.0,1131.1
2024-07-29,Main Beach Gate,0,Weekday,0,0,Cloudy,0.4,None,1722,Peak Tourist Season,8,847.0,635.1
2024-07-29,Food Vendor Area,0,Weekday,0,0,Cloudy,0.4,None,1464,Peak Tourist Season,29,827.6,687.0
2024-07-29,Parking Area,0,Weekday,0,0,Cloudy,0.4,None,1113,Peak Tourist Season,13,602.6,564.2
2024-07-29,Hotel Front Area,0,Weekday,0,0,Cloudy,0.4,Cultural Ceremony,5592,Peak Tourist Season,29,760.7,1045.8
2024-07-29,Event Area,0,Weekday,0,0,Cloudy,0.4,None,3067,Peak Tourist Season,27,1329.8,1010.3
2024-07-29,Legian-side Beach Zone,0,Weekday,0,0,Cloudy,0.4,None,916,Peak Tourist Season,27,719.2,630.4
2024-07-30,Beachwalk Area,1,Weekday,0,0,Sunny,0.0,None,2270,Peak Tourist Season,18,1131.1,797.6
2024-07-30,Main Beach Gate,1,Weekday,0,0,Sunny,0.0,None,1644,Peak Tourist Season,8,635.1,565.2
2024-07-30,Food Vendor Area,1,Weekday,0,0,Sunny,0.0,None,2359,Peak Tourist Season,11,687.0,848.8
2024-07-30,Parking Area,1,Weekday,0,0,Sunny,0.0,None,1042,Peak Tourist Season,29,564.2,533.1
2024-07-30,Hotel Front Area,1,Weekday,0,0,Sunny,0.0,None,1504,Peak Tourist Season,22,1045.8,684.4
2024-07-30,Event Area,1,Weekday,0,0,Sunny,0.0,None,3228,Peak Tourist Season,20,1010.3,1005.3
2024-07-30,Legian-side Beach Zone,1,Weekday,0,0,Sunny,0.0,None,1926,Peak Tourist Season,16,630.4,530.5
2024-07-31,Beachwalk Area,2,Weekday,0,0,Cloudy,0.5,None,1128,Peak Tourist Season,24,797.6,829.4
2024-07-31,Main Beach Gate,2,Weekday,0,0,Cloudy,0.5,None,2414,Peak Tourist Season,9,565.2,743.7
2024-07-31,Food Vendor Area,2,Weekday,0,0,Cloudy,0.5,None,2467,Peak Tourist Season,27,848.8,746.2
2024-07-31,Parking Area,2,Weekday,0,0,Cloudy,0.5,None,1851,Peak Tourist Season,20,533.1,459.4
2024-07-31,Hotel Front Area,2,Weekday,0,0,Cloudy,0.5,None,1935,Peak Tourist Season,29,684.4,559.6
2024-07-31,Event Area,2,Weekday,0,0,Cloudy,0.5,None,3381,Peak Tourist Season,26,1005.3,958.4
2024-07-31,Legian-side Beach Zone,2,Weekday,0,0,Cloudy,0.5,None,2357,Peak Tourist Season,18,530.5,573.6
2024-08-01,Beachwalk Area,3,Weekday,0,0,Rainy,15.9,Sports Event,2284,Peak Tourist Season,23,829.4,1460.8
2024-08-01,Main Beach Gate,3,Weekday,0,0,Rainy,15.9,None,1844,Peak Tourist Season,11,743.7,805.2
2024-08-01,Food Vendor Area,3,Weekday,0,0,Rainy,15.9,None,838,Peak Tourist Season,29,746.2,675.3
2024-08-01,Parking Area,3,Weekday,0,0,Rainy,15.9,None,2011,Peak Tourist Season,26,459.4,563.7
2024-08-01,Hotel Front Area,3,Weekday,0,0,Rainy,15.9,None,900,Peak Tourist Season,9,559.6,649.8
2024-08-01,Event Area,3,Weekday,0,0,Rainy,15.9,None,2634,Peak Tourist Season,8,958.4,1126.7
2024-08-01,Legian-side Beach Zone,3,Weekday,0,0,Rainy,15.9,None,1294,Peak Tourist Season,26,573.6,619.2
2024-08-02,Beachwalk Area,4,Weekday,0,0,Sunny,0.0,None,2872,Peak Tourist Season,25,1460.8,951.5
2024-08-02,Main Beach Gate,4,Weekday,0,0,Sunny,0.0,None,2214,Peak Tourist Season,21,805.2,671.9
2024-08-02,Food Vendor Area,4,Weekday,0,0,Sunny,0.0,None,2160,Peak Tourist Season,17,675.3,686.2
2024-08-02,Parking Area,4,Weekday,0,0,Sunny,0.0,None,1892,Peak Tourist Season,20,563.7,459.8
2024-08-02,Hotel Front Area,4,Weekday,0,0,Sunny,0.0,None,899,Peak Tourist Season,25,649.8,512.7
2024-08-02,Event Area,4,Weekday,0,0,Sunny,0.0,None,2711,Peak Tourist Season,21,1126.7,858.6
2024-08-02,Legian-side Beach Zone,4,Weekday,0,0,Sunny,0.0,None,1481,Peak Tourist Season,22,619.2,519.5
2024-08-03,Beachwalk Area,5,Weekend,1,0,Cloudy,0.3,None,2763,Peak Tourist Season,18,951.5,1016.6
2024-08-03,Main Beach Gate,5,Weekend,1,0,Cloudy,0.3,None,1119,Peak Tourist Season,17,671.9,645.3
2024-08-03,Food Vendor Area,5,Weekend,1,0,Cloudy,0.3,Cultural Ceremony,4031,Peak Tourist Season,23,686.2,1535.5
2024-08-03,Parking Area,5,Weekend,1,0,Cloudy,0.3,None,1959,Peak Tourist Season,21,459.8,583.1
2024-08-03,Hotel Front Area,5,Weekend,1,0,Cloudy,0.3,None,1714,Peak Tourist Season,19,512.7,682.2
2024-08-03,Event Area,5,Weekend,1,0,Cloudy,0.3,None,4374,Peak Tourist Season,20,858.6,1150.0
2024-08-03,Legian-side Beach Zone,5,Weekend,1,0,Cloudy,0.3,Music Concert,2986,Peak Tourist Season,10,519.5,1369.7
2024-08-04,Beachwalk Area,6,Weekend,1,0,Sunny,0.0,Cultural Ceremony,3005,Peak Tourist Season,11,1016.6,1567.5
2024-08-04,Main Beach Gate,6,Weekend,1,0,Sunny,0.0,Sports Event,4446,Peak Tourist Season,16,645.3,1121.9
2024-08-04,Food Vendor Area,6,Weekend,1,0,Sunny,0.0,Sports Event,3980,Peak Tourist Season,22,1535.5,1921.6
2024-08-04,Parking Area,6,Weekend,1,0,Sunny,0.0,None,3178,Peak Tourist Season,12,583.1,656.3
